event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s,split
5766,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,306.2059,296.2059,306.2059,0.633967000000041,cal
5767,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,315.5152,305.5152,315.5152,0.8341669999999795,cal
5768,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,274.841233,264.841233,274.841233,0.8008000000000379,cal
5769,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,308.308,298.308,308.308,0.8675329999999803,cal
5770,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,317.583933,307.583933,317.583933,0.7674339999999802,cal
5771,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,285.018067,275.018067,285.018067,0.8341660000000388,cal
5772,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,360.5602,350.5602,360.5602,0.8007999999999811,cal
5773,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,317.9176,307.9176,317.9176,0.934267000000034,cal
5774,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,280.1799,270.1799,280.1799,0.8008000000000379,cal
5775,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,318.885233,308.885233,318.885233,0.9676339999999756,cal
5776,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,320.953967,310.953967,320.953967,0.7340660000000412,cal
5777,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,319.585933,309.585933,319.585933,0.9342669999999772,cal
5778,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,312.4121,302.4121,312.4121,0.9342669999999772,cal
5779,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,284.717767,274.717767,284.717767,0.7674330000000396,cal
5780,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,321.5212,311.5212,321.5212,0.8341669999999795,cal
5781,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,271.738133,261.738133,271.738133,1.434767000000022,cal
5782,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,316.983333,306.983333,316.983333,1.2011999999999716,cal
5783,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,318.351367,308.351367,318.351367,1.0010000000000332,cal
5784,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,325.992333,315.992333,325.992333,1.2012000000000285,cal
5785,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,332.598933,322.598933,332.598933,0.934267000000034,cal
5786,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,319.886233,309.886233,319.886233,0.6339669999999842,cal
5787,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,324.1238,314.1238,324.1238,0.4671329999999898,cal
5788,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,306.939967,296.939967,306.939967,1.0677329999999756,cal
5789,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,333.800133,323.800133,333.800133,1.23456699999997,cal
5790,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,327.960967,317.960967,327.960967,0.500500000000045,cal
5791,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,322.488833,312.488833,322.488833,0.7006999999999834,cal
5792,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,336.1358,326.1358,336.1358,0.9008999999999788,cal
5793,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,323.690033,313.690033,323.690033,1.0009999999999764,cal
5794,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,337.003333,327.003333,337.003333,0.8675339999999778,cal
5795,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,338.6383,328.6383,338.6383,0.9008999999999788,cal
5796,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,336.069067,326.069067,336.069067,0.4671329999999898,cal
5797,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,293.026067,283.026067,293.026067,0.6339659999999867,cal
5798,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,331.898233,321.898233,331.898233,0.4671339999999873,cal
5799,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,330.4301,320.4301,330.4301,0.8675330000000372,cal
5800,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,331.664667,321.664667,331.664667,0.7340659999999843,cal
5801,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,340.406733,330.406733,340.406733,0.9676340000000324,cal
5802,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,275.7755,265.7755,275.7755,1.6349669999999603,cal
5803,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,309.242267,299.242267,309.242267,0.9342659999999796,cal
5804,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,332.665667,322.665667,332.665667,0.8675330000000372,cal
5805,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,302.168533,292.168533,302.168533,0.8341669999999795,cal
5806,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,342.108433,332.108433,342.108433,1.1011000000000308,cal
5807,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,344.7444,334.7444,344.7444,0.9676330000000348,cal
5808,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,334.867867,324.867867,334.867867,0.6339659999999867,cal
5809,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,345.178167,335.178167,345.178167,0.7007000000000403,cal
5810,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,337.8375,327.8375,337.8375,0.7007000000000403,cal
5811,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,344.4441,334.4441,344.4441,0.7674329999999827,cal
5812,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,303.169533,293.169533,303.169533,0.6673339999999826,cal
5813,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,338.805133,328.805133,338.805133,0.9008999999999788,cal
5814,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,346.979967,336.979967,346.979967,0.7340659999999843,cal
5815,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,340.0397,330.0397,340.0397,0.6673330000000419,cal
5816,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,342.408733,332.408733,342.408733,0.8008000000000379,cal
5817,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,351.984967,341.984967,351.984967,0.9009000000000356,cal
5818,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,666.4658,656.4658,666.4658,1.0343670000000884,cal
5819,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,345.6453,335.6453,345.6453,0.7340669999999818,cal
5820,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,318.685033,308.685033,318.685033,0.5338670000000434,cal
5821,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,346.479467,336.479467,346.479467,0.9008999999999788,cal
5822,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,334.067067,324.067067,334.067067,0.6339659999999867,cal
5823,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,348.181167,338.181167,348.181167,0.8675329999999803,cal
5824,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,350.216533,340.216533,350.216533,0.9008999999999788,cal
5825,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,6,325.5252,315.5252,325.5252,0.934267000000034,cal
5826,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,350.216533,340.216533,350.216533,0.8341669999999795,cal
5827,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,365.7654,355.7654,365.7654,1.2345670000000268,cal
5828,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,360.526833,350.526833,360.526833,0.7006999999999834,cal
5829,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,351.8515,341.8515,351.8515,0.8675330000000372,cal
5830,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,357.890867,347.890867,357.890867,0.834165999999982,cal
5831,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,350.416733,340.416733,350.416733,0.6005999999999858,cal
5832,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,368.034333,358.034333,368.034333,0.8675339999999778,cal
5833,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,353.419733,343.419733,353.419733,0.9676339999999756,cal
5834,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,335.068067,325.068067,335.068067,0.6006000000000427,cal
5835,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,354.9546,344.9546,354.9546,0.9342669999999772,cal
5836,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,367.6673,357.6673,367.6673,0.9008999999999788,cal
5837,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,370.503467,360.503467,370.503467,1.0677329999999756,cal
5838,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,352.4521,342.4521,352.4521,0.7674330000000396,cal
5839,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,357.5572,347.5572,357.5572,0.8341669999999795,cal
5840,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,361.0607,351.0607,361.0607,1.0009999999999764,cal
5841,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,369.2689,359.2689,369.2689,0.633967000000041,cal
5842,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,354.9546,344.9546,354.9546,0.7674329999999827,cal
5843,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,361.8615,351.8615,361.8615,0.8675330000000372,cal
5844,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,358.7584,348.7584,358.7584,0.967632999999978,cal
5845,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,328.0277,318.0277,328.0277,0.8341670000000363,cal
5846,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,368.201167,358.201167,368.201167,0.7006999999999834,cal
5847,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,374.107067,364.107067,374.107067,0.5338660000000459,cal
5848,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,378.9786,368.9786,378.9786,0.934267000000034,cal
5849,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,381.0807,371.0807,381.0807,0.8341670000000363,cal
5850,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,314.681033,304.681033,314.681033,0.8007999999999811,cal
5851,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,370.37,360.37,370.37,0.8675329999999803,cal
5852,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,308.675033,298.675033,308.675033,0.4671339999999873,cal
5853,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,355.688667,345.688667,355.688667,0.7006999999999834,cal
5854,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,337.5372,327.5372,337.5372,0.8341670000000363,cal
5855,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,376.342633,366.342633,376.342633,1.2345670000000268,cal
5856,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,338.9386,328.9386,338.9386,0.6005999999999858,cal
5857,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,664.997667,654.997667,664.997667,0.7340659999999843,cal
5858,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,340.006333,330.006333,340.006333,0.5338670000000434,cal
5859,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,357.323633,347.323633,357.323633,0.9009000000000356,cal
5860,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,341.007333,331.007333,341.007333,0.5338669999999865,cal
5861,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,374.140433,364.140433,374.140433,0.934267000000034,cal
5862,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,382.014967,372.014967,382.014967,0.9008999999999788,cal
5863,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,375.0747,365.0747,375.0747,0.8341669999999795,cal
5864,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,314.4141,304.4141,314.4141,1.1344669999999724,cal
5865,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,444.8444,434.8444,444.8444,0.6673329999999851,cal
5866,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,342.675667,332.675667,342.675667,0.500500000000045,cal
5867,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,387.7874,377.7874,387.7874,0.9676330000000348,cal
5868,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,377.543833,367.543833,377.543833,1.0343669999999747,cal
5869,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,381.347633,371.347633,381.347633,1.06773400000003,cal
5870,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,342.175167,332.175167,342.175167,0.9342660000000363,cal
5871,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,367.2669,357.2669,367.2669,0.967632999999978,cal
5872,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,387.920867,377.920867,387.920867,0.8008000000000379,cal
5873,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,10,367.200167,357.200167,367.200167,0.6673329999999851,cal
5874,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,384.317267,374.317267,384.317267,1.2345659999999723,cal
5875,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,353.319633,343.319633,353.319633,0.7340669999999818,cal
5876,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,352.0517,342.0517,352.0517,0.4671329999999898,cal
5877,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,382.849133,372.849133,382.849133,0.7340669999999818,cal
5878,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,392.458733,382.458733,392.458733,0.8007999999999811,cal
5879,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,388.921867,378.921867,388.921867,0.834165999999982,cal
5880,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,387.053333,377.053333,387.053333,0.8675339999999778,cal
5881,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,395.0947,385.0947,395.0947,0.5004999999999882,cal
5882,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,388.821767,378.821767,388.821767,0.7674329999999827,cal
5883,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,391.157433,381.157433,391.157433,0.7674339999999802,cal
5884,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,394.727667,384.727667,394.727667,0.5672329999999874,cal
5885,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,390.757033,380.757033,390.757033,0.8341670000000363,cal
5886,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,396.4961,386.4961,396.4961,1.101099999999974,cal
5887,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,366.399367,356.399367,366.399367,0.6673330000000419,cal
5888,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,338.104433,328.104433,338.104433,0.7340670000000387,cal
5889,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,399.532467,389.532467,399.532467,0.9008999999999788,cal
5890,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,398.431367,388.431367,398.431367,1.0009999999999764,cal
5891,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,720.252867,710.252867,720.252867,0.5004999999999882,cal
5892,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,400.9005,390.9005,400.9005,0.8675329999999803,cal
5893,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,397.163433,387.163433,397.163433,0.7674339999999802,cal
5894,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,393.1928,383.1928,393.1928,0.9009000000000356,cal
5895,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,372.5722,362.5722,372.5722,0.6673329999999851,cal
5896,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,402.535467,392.535467,402.535467,0.7340660000000412,cal
5897,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,400.1998,390.1998,400.1998,0.9009000000000356,cal
5898,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,713.446067,703.446067,713.446067,0.9342659999999796,cal
5899,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,402.335267,392.335267,402.335267,0.9342660000000363,cal
5900,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,405.9055,395.9055,405.9055,0.8675329999999803,cal
5901,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,407.7073,397.7073,407.7073,1.4014000000000235,cal
5902,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,403.035967,393.035967,403.035967,0.9008999999999788,cal
5903,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,346.012333,336.012333,346.012333,0.8007999999999811,cal
5904,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,731.564167,721.564167,731.564167,0.5338659999999891,cal
5905,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,372.538833,362.538833,372.538833,0.7340669999999818,cal
5906,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,392.392,382.392,392.392,1.0677330000000325,cal
5907,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,413.045967,403.045967,413.045967,1.2345659999999723,cal
5908,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,415.3149,405.3149,415.3149,0.4671329999999898,cal
5909,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,410.543467,400.543467,410.543467,0.8675329999999803,cal
5910,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,407.6072,397.6072,407.6072,0.8341670000000363,cal
5911,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,412.078333,402.078333,412.078333,0.8675340000000347,cal
5912,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,410.743667,400.743667,410.743667,1.0343659999999772,cal
5913,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,415.782033,405.782033,415.782033,0.8341669999999795,cal
5914,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,415.848767,405.848767,415.848767,0.7674329999999827,cal
5915,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,413.980233,403.980233,413.980233,1.4681340000000205,cal
5916,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,748.781367,738.781367,748.781367,0.5338659999999891,cal
5917,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,929.094833,919.094833,929.094833,0.8341669999999795,cal
5918,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,751.083667,741.083667,751.083667,0.6673329999999851,cal
5919,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,416.449367,406.449367,416.449367,1.16783300000003,cal
5920,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,404.937867,394.937867,404.937867,0.7340660000000412,cal
5921,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,418.484733,408.484733,418.484733,1.8018000000000145,cal
5922,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,416.6162,406.6162,416.6162,0.8341670000000363,cal
5923,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,421.454367,411.454367,421.454367,0.834165999999982,cal
5924,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,421.988233,411.988233,421.988233,0.9676340000000324,cal
5925,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,419.051967,409.051967,419.051967,0.7340659999999843,cal
5926,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,389.322267,379.322267,389.322267,0.7674329999999827,cal
5927,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,751.917833,741.917833,751.917833,0.8341669999999795,cal
5928,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,419.886133,409.886133,419.886133,1.2345670000000268,cal
5929,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,430.9305,420.9305,430.9305,0.8675329999999803,cal
5930,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,753.385967,743.385967,753.385967,0.8675329999999803,cal
5931,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,421.5211,411.5211,421.5211,0.934267000000034,cal
5932,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,422.889133,412.889133,422.889133,0.9008999999999788,cal
5933,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,426.0256,416.0256,426.0256,1.1011000000000308,cal
5934,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,408.6082,398.6082,408.6082,0.7674329999999827,cal
5935,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,427.160067,417.160067,427.160067,1.4681329999999662,cal
5936,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,424.8244,414.8244,424.8244,0.8007999999999811,cal
5937,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,426.058967,416.058967,426.058967,1.0677330000000325,cal
5938,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,430.196433,420.196433,430.196433,0.6005999999999858,cal
5939,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,424.3239,414.3239,424.3239,0.9676330000000348,cal
5940,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,428.661567,418.661567,428.661567,0.9676330000000348,cal
5941,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,397.9976,387.9976,397.9976,1.1011000000000308,cal
5942,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,392.9926,382.9926,392.9926,1.0010000000000332,cal
5943,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,435.568467,425.568467,435.568467,0.9008999999999788,cal
5944,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,431.3309,421.3309,431.3309,0.9676330000000348,cal
5945,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,437.770667,427.770667,437.770667,0.8675329999999803,cal
5946,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,430.2298,420.2298,430.2298,0.9008999999999788,cal
5947,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,933.666067,923.666067,933.666067,0.7674329999999827,cal
5948,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,439.7393,429.7393,439.7393,0.7340669999999818,cal
5949,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,435.0346,425.0346,435.0346,0.7674329999999827,cal
5950,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,444.377267,434.377267,444.377267,0.6005999999999858,cal
5951,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,441.0406,431.0406,441.0406,0.7674330000000396,cal
5952,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,432.565467,422.565467,432.565467,0.9008999999999788,cal
5953,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,443.109333,433.109333,443.109333,0.7006999999999834,cal
5954,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,759.525433,749.525433,759.525433,0.9008999999999788,cal
5955,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,434.667567,424.667567,434.667567,0.4671329999999898,cal
5956,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,443.709933,433.709933,443.709933,1.2679340000000252,cal
5957,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,403.269533,393.269533,403.269533,1.0009999999999764,cal
5958,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,445.6452,435.6452,445.6452,0.8341670000000363,cal
5959,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,408.3079,398.3079,408.3079,0.8007999999999811,cal
5960,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,438.204433,428.204433,438.204433,0.7674339999999802,cal
5961,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,447.213433,437.213433,447.213433,0.6005999999999858,cal
5962,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,445.445,435.445,445.445,0.8675329999999803,cal
5963,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,447.713933,437.713933,447.713933,0.9342669999999772,cal
5964,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,450.8504,440.8504,450.8504,0.9676330000000348,cal
